Country,iso3c,Year,GDP
Paraguay,PRY,1960,288884368.016934
Paraguay,PRY,1964,408349206.349206
Paraguay,PRY,1968,517650793.650794
Paraguay,PRY,1972,769039682.539683
Paraguay,PRY,1976,1698960317.46032
Paraguay,PRY,1980,4448087301.5873
Paraguay,PRY,1984,4502462807.13993
Paraguay,PRY,1988,4255683528.33333
Paraguay,PRY,1992,7157424031.06045
Paraguay,PRY,1996,9788391780.52421
Paraguay,PRY,2000,8855705139.55857
Paraguay,PRY,2004,9624440836.29309
Paraguay,PRY,2008,24615267663.5456
Paraguay,PRY,2012,33271921136.315
Paraguay,PRY,2016,36089700222.9461
Paraguay,PRY,2020,35432178068.1814
West Bank and Gaza,PSE,1996,3409600000
West Bank and Gaza,PSE,2000,4313600000
West Bank and Gaza,PSE,2004,4603100000
West Bank and Gaza,PSE,2008,7310400000
West Bank and Gaza,PSE,2012,12208400000
West Bank and Gaza,PSE,2016,15405400000
West Bank and Gaza,PSE,2020,15531700000
Pacific island small states,PSS,1972,565885771.690898
Pacific island small states,PSS,1976,1137538860.09831
Pacific island small states,PSS,1980,1890599862.17306
Pacific island small states,PSS,1984,1938376709.25212
Pacific island small states,PSS,1988,2046486236.29193
Pacific island small states,PSS,1992,2776997611.93854
Pacific island small states,PSS,1996,3971803116.10293
Pacific island small states,PSS,2000,3448150247.74633
Pacific island small states,PSS,2004,4876586176.6758
Pacific island small states,PSS,2008,6702775212.06699
Pacific island small states,PSS,2012,8219768408.66379
Pacific island small states,PSS,2016,9548954059.89869
Pacific island small states,PSS,2020,9515415337.73428
Post-demographic dividend,PST,1960,1037011577602.15
Post-demographic dividend,PST,1964,1405685806174.93
Post-demographic dividend,PST,1968,1937877069181.56
Post-demographic dividend,PST,1972,3016901416924.38
Post-demographic dividend,PST,1976,4955951921002.45
Post-demographic dividend,PST,1980,8577743047294
Post-demographic dividend,PST,1984,9365233332029.86
Post-demographic dividend,PST,1988,15742850573355.5
Post-demographic dividend,PST,1992,20871532331304.2
Post-demographic dividend,PST,1996,25096672690878.1
Post-demographic dividend,PST,2000,26410406658293.2
Post-demographic dividend,PST,2004,34000395954663.7
Post-demographic dividend,PST,2008,43545088630774.3
Post-demographic dividend,PST,2012,45868301689736.7
Post-demographic dividend,PST,2016,45785380106162.1
Post-demographic dividend,PST,2020,50140341964133.7
French Polynesia,PYF,1968,259590074.527934
French Polynesia,PYF,1972,326433558.076079
French Polynesia,PYF,1976,732288906.273954
French Polynesia,PYF,1980,1320416024.95218
French Polynesia,PYF,1984,1325515445.08362
French Polynesia,PYF,1988,2723496362.0482
French Polynesia,PYF,1992,3713785765.42205
French Polynesia,PYF,1996,4166072829.60099
French Polynesia,PYF,2000,3599845480.34359
French Polynesia,PYF,2004,5564109981.9138
French Polynesia,PYF,2008,7136741421.95908
French Polynesia,PYF,2012,5692858099.00217
French Polynesia,PYF,2016,5497036476.8031
French Polynesia,PYF,2020,5574821989.38239
Qatar,QAT,1972,510262500.1767
Qatar,QAT,1976,3284273986.71808
Qatar,QAT,1980,7829165261.81396
Qatar,QAT,1984,6704395824.17582
Qatar,QAT,1988,6038187032.96703
Qatar,QAT,1992,7646153983.51648
Qatar,QAT,1996,9059340384.61539
Qatar,QAT,2000,17759890109.8901
Qatar,QAT,2004,31734065934.0659
Qatar,QAT,2008,115270054945.055
Qatar,QAT,2012,186833502362.637
Qatar,QAT,2016,151732181868.132
Qatar,QAT,2020,144411363351.648
Romania,ROU,1988,40424528301.8868
Romania,ROU,1992,25121666666.6667
Romania,ROU,1996,36937074278.3004
Romania,ROU,2000,37253739511.1273
Romania,ROU,2004,74973656851.8076
Romania,ROU,2008,214315932061.275
Romania,ROU,2012,179117323107.087
Romania,ROU,2016,185290759248.844
Romania,ROU,2020,252033792712.145
Russian Federation,RUS,1988,554828660436.137
Russian Federation,RUS,1992,460290556900.726
Russian Federation,RUS,1996,391724890744.498
Russian Federation,RUS,2000,259710142196.943
Russian Federation,RUS,2004,591016690732.385
Russian Federation,RUS,2008,1660848058303.11
Russian Federation,RUS,2012,2208293553878.42
Russian Federation,RUS,2016,1276786350881.14
Russian Federation,RUS,2020,1493075894362.14
Rwanda,RWA,1960,119000024
Rwanda,RWA,1964,129999994
Rwanda,RWA,1968,172200018
Rwanda,RWA,1972,246457838.336681
Rwanda,RWA,1976,637753853.12552
Rwanda,RWA,1980,1254765641.52116
Rwanda,RWA,1984,1587413083.9206
Rwanda,RWA,1988,2395492686.78165
Rwanda,RWA,1992,2029026961.55894
Rwanda,RWA,1996,1382334879.40812
Rwanda,RWA,2000,2068836754.37431
Rwanda,RWA,2004,2376496067.01198
Rwanda,RWA,2008,5179854064.57033
Rwanda,RWA,2012,7654761044.99335
Rwanda,RWA,2016,8695272060.67925
Rwanda,RWA,2020,10174386854.812
South Asia,SAS,1960,43270012739.1649
South Asia,SAS,1964,63741466508.7531
South Asia,SAS,1968,63211416560.9717
South Asia,SAS,1972,81426298286.7553
South Asia,SAS,1976,117988534885.073
South Asia,SAS,1980,210608299657.661
South Asia,SAS,1984,239973094448.251
South Asia,SAS,1988,334074870363.848
South Asia,SAS,1992,333546277429.535
South Asia,SAS,1996,458508459742.388
South Asia,SAS,2000,544675445924.648
South Asia,SAS,2004,804159915389.764
South Asia,SAS,2008,1347380565219.4
South Asia,SAS,2012,2057958207007.54
South Asia,SAS,2016,2679313169377.96
South Asia,SAS,2020,3172770463749.49
Saudi Arabia,SAU,1960,1748124063.55556
Saudi Arabia,SAU,1964,2371808712.88889
Saudi Arabia,SAU,1968,4187777711.11111
Saudi Arabia,SAU,1972,9664267086.60323
Saudi Arabia,SAU,1976,64005665722.3796
Saudi Arabia,SAU,1980,164539660725.118
Saudi Arabia,SAU,1984,119624858115.778
Saudi Arabia,SAU,1988,88256074766.3551
Saudi Arabia,SAU,1992,137087850467.29
Saudi Arabia,SAU,1996,158662483311.081
Saudi Arabia,SAU,2000,189514933333.333
Saudi Arabia,SAU,2004,258742133333.333
Saudi Arabia,SAU,2008,519796800000
Saudi Arabia,SAU,2012,751921333333.333
Saudi Arabia,SAU,2016,689279466666.667
Saudi Arabia,SAU,2020,767951200000
Sudan,SDN,1960,1126364161.7644
Sudan,SDN,1964,1388282600.1961
Sudan,SDN,1968,1677771400.56798
Sudan,SDN,1972,2483055722.23738
Sudan,SDN,1976,6013210815.66115
Sudan,SDN,1980,8951800000
Sudan,SDN,1984,10447615384.6154
Sudan,SDN,1988,14372555555.5556
Sudan,SDN,1992,7031933491.84899
Sudan,SDN,1996,9018300724.66086
Sudan,SDN,2000,12257299147.2936
Sudan,SDN,2004,26646007250.7319
Sudan,SDN,2008,64833083257.1431
Sudan,SDN,2012,37632919966.6667
Sudan,SDN,2016,42630376000
Sudan,SDN,2020,27034593750
Senegal,SEN,1960,1003692370.46869
Senegal,SEN,1964,1188930645.34423
Senegal,SEN,1968,1309384861.92219
Senegal,SEN,1972,1620857103.53492
Senegal,SEN,1976,2869777884.45166
Senegal,SEN,1980,4510108290.69571
Senegal,SEN,1984,3485165431.71354
Senegal,SEN,1988,6418419388.63499
Senegal,SEN,1992,7769817839.95644
Senegal,SEN,1996,6559712165.96508
Senegal,SEN,2000,6013185003.97525
Senegal,SEN,2004,10076816666.6196
Senegal,SEN,2008,16853989627.548
Senegal,SEN,2012,17660870411.5235
Senegal,SEN,2016,19040312333.1864
Senegal,SEN,2020,24530513037.7518
Singapore,SGP,1960,704751700.302494
Singapore,SGP,1964,894153311.424857
Singapore,SGP,1968,1425706091.0356
Singapore,SGP,1972,2721440980.75851
Singapore,SGP,1976,6327077974.10703
Singapore,SGP,1980,11896256782.8566
Singapore,SGP,1984,19749361097.965
Singapore,SGP,1988,25371462488.1292
Singapore,SGP,1992,52131320032.8797
Singapore,SGP,1996,96293086513.0872
Singapore,SGP,2000,96076539925.7409
Singapore,SGP,2004,115033593101.049
Singapore,SGP,2008,193617323539.203
Singapore,SGP,2012,295092888076.589
Singapore,SGP,2016,319646468521.497
Singapore,SGP,2020,349165858544.568
Solomon Islands,SLB,1968,28084252.7582748
Solomon Islands,SLB,1972,40606712.050639
Solomon Islands,SLB,1976,83100834.307935
Solomon Islands,SLB,1980,182852106.523408
Solomon Islands,SLB,1984,181570473.771605
Solomon Islands,SLB,1988,176494394.043362
Solomon Islands,SLB,1992,269034595.812985
Solomon Islands,SLB,1996,510586430.190127
Solomon Islands,SLB,2000,419842674.227652
Solomon Islands,SLB,2004,468005318.551977
Solomon Islands,SLB,2008,776337691.795098
Solomon Islands,SLB,2012,1185215418.25562
Solomon Islands,SLB,2016,1379490304.2254
Solomon Islands,SLB,2020,1536145814.17007
Sierra Leone,SLE,1960,322151960.784314
Sierra Leone,SLE,1964,372011437.908497
Sierra Leone,SLE,1968,329991596.638655
Sierra Leone,SLE,1972,465254681.64794
Sierra Leone,SLE,1976,594810422.28212
Sierra Leone,SLE,1980,1100476190.47619
Sierra Leone,SLE,1984,1087450199.20319
Sierra Leone,SLE,1988,1055083933.07498
Sierra Leone,SLE,1992,679940813.948366
Sierra Leone,SLE,1996,941709422.502965
Sierra Leone,SLE,2000,635866403.776065
Sierra Leone,SLE,2004,2237350687.46606
Sierra Leone,SLE,2008,4157895298.19572
Sierra Leone,SLE,2012,6141666509.36295
Sierra Leone,SLE,2016,6084297211.10217
Sierra Leone,SLE,2020,6693888876.28565
El Salvador,SLV,1968,1009760100
El Salvador,SLV,1972,1263720000
El Salvador,SLV,1976,2328280100
El Salvador,SLV,1980,3573959900
El Salvador,SLV,1984,3661683400
El Salvador,SLV,1988,4189880000
El Salvador,SLV,1992,5813399300
El Salvador,SLV,1996,9586327800
El Salvador,SLV,2000,11784927700
El Salvador,SLV,2004,13724810900
El Salvador,SLV,2008,17986890000
El Salvador,SLV,2012,21386150000
El Salvador,SLV,2016,24191430000
El Salvador,SLV,2020,24921190000
San Marino,SMR,2000,1007661366.66959
San Marino,SMR,2004,1715340542.988
San Marino,SMR,2008,2403213305.03601
San Marino,SMR,2012,1604701299.43546
San Marino,SMR,2016,1468343139.74326
San Marino,SMR,2020,1544714493.24409
"Somalia, Fed. Rep.",SOM,1960,180459936.776025
"Somalia, Fed. Rep.",SOM,1964,229529912.668035
"Somalia, Fed. Rep.",SOM,1968,286719885.312046
"Somalia, Fed. Rep.",SOM,1972,447883941.190165
"Somalia, Fed. Rep.",SOM,1976,871344245.115171
"Somalia, Fed. Rep.",SOM,1980,602515548.452104
"Somalia, Fed. Rep.",SOM,1984,787434541.728857
"Somalia, Fed. Rep.",SOM,1988,1051596967.1287
"Somalia, Fed. Rep.",SOM,1992,709297578.5
"Somalia, Fed. Rep.",SOM,1996,1792234297.39194
"Somalia, Fed. Rep.",SOM,2000,3412797450.20112
"Somalia, Fed. Rep.",SOM,2004,3859592813.10255
"Somalia, Fed. Rep.",SOM,2008,5913620292.90573
"Somalia, Fed. Rep.",SOM,2012,4364670159.99578
"Somalia, Fed. Rep.",SOM,2016,6613743069.99912
"Somalia, Fed. Rep.",SOM,2020,8628393720.00185
Serbia,SRB,1996,23277430167.5978
Serbia,SRB,2000,7326373882.11044
Serbia,SRB,2004,26845632341.8075
Serbia,SRB,2008,54220641201.6474
Serbia,SRB,2012,45103269969.4112
Serbia,SRB,2016,42225495909.5633
Serbia,SRB,2020,55874017668.998
Sub-Saharan Africa (excluding high income),SSA,1960,34323581980.2878
Sub-Saharan Africa (excluding high income),SSA,1964,43840902428.7523
Sub-Saharan Africa (excluding high income),SSA,1968,55975485264.6344
Sub-Saharan Africa (excluding high income),SSA,1972,82103059258.1776
Sub-Saharan Africa (excluding high income),SSA,1976,159653470159.033
Sub-Saharan Africa (excluding high income),SSA,1980,291996732672.59
Sub-Saharan Africa (excluding high income),SSA,1984,293351216261.762
Sub-Saharan Africa (excluding high income),SSA,1988,306650509151.092
Sub-Saharan Africa (excluding high income),SSA,1992,353842646465.526
Sub-Saharan Africa (excluding high income),SSA,1996,527345820139.472
Sub-Saharan Africa (excluding high income),SSA,2000,419427320519.798
Sub-Saharan Africa (excluding high income),SSA,2004,689163289411.764
Sub-Saharan Africa (excluding high income),SSA,2008,1260515051072.45
Sub-Saharan Africa (excluding high income),SSA,2012,1656725192153.01
Sub-Saharan Africa (excluding high income),SSA,2016,1453124062366.33
Sub-Saharan Africa (excluding high income),SSA,2020,1621662123503.33
South Sudan,SSD,2008,14586253383.0632
South Sudan,SSD,2012,11931472169.4915
Sub-Saharan Africa,SSF,1960,35997718129.3813
Sub-Saharan Africa,SSF,1964,45897301616.0707
Sub-Saharan Africa,SSF,1968,58694306054.1145
Sub-Saharan Africa,SSF,1972,85738836641.1666
Sub-Saharan Africa,SSF,1976,164696377128.595
Sub-Saharan Africa,SSF,1980,299137402796.248
Sub-Saharan Africa,SSF,1984,301810117767.905
Sub-Saharan Africa,SSF,1988,318192929825.367
Sub-Saharan Africa,SSF,1992,365097132484.535
Sub-Saharan Africa,SSF,1996,536614383851.106
Sub-Saharan Africa,SSF,2000,428318893884.446
Sub-Saharan Africa,SSF,2004,700138145283.163
Sub-Saharan Africa,SSF,2008,1288561561101.97
Sub-Saharan Africa,SSF,2012,1701125321406.29
Sub-Saharan Africa,SSF,2016,1528989342276.6
Sub-Saharan Africa,SSF,2020,1730702407679.05
Small states,SST,1972,6314343372.26546
Small states,SST,1976,14972043508.9101
Small states,SST,1980,37145707160.6425
Small states,SST,1984,36101910320.0195
Small states,SST,1988,40825270354.7748
Small states,SST,1992,53023218422.8989
Small states,SST,1996,65558175951.5503
Small states,SST,2000,76460508666.9178
Small states,SST,2004,115354159670.083
Small states,SST,2008,188836637600.571
Small states,SST,2012,193712300797.047
Small states,SST,2016,195005480876.446
Small states,SST,2020,208338277477.527
Sao Tome and Principe,STP,1972,41430256.8067496
Sao Tome and Principe,STP,1976,52039421.1975774
Sao Tome and Principe,STP,1980,81662231.0329968
Sao Tome and Principe,STP,1984,78213795.9250336
Sao Tome and Principe,STP,1988,99000764.3902251
Sao Tome and Principe,STP,1992,94861780.6228352
Sao Tome and Principe,STP,1996,135188165.74708
Sao Tome and Principe,STP,2000,76198394.8202671
Sao Tome and Principe,STP,2004,114582283.916382
Sao Tome and Principe,STP,2008,188021165.00338
Sao Tome and Principe,STP,2012,229371348.202606
Sao Tome and Principe,STP,2016,292267272.196925
Sao Tome and Principe,STP,2020,471229484.607144
Suriname,SUR,1960,99650000
Suriname,SUR,1964,134400000
Suriname,SUR,1968,241350000
Suriname,SUR,1972,311950000
Suriname,SUR,1976,505500000
Suriname,SUR,1980,795000000
Suriname,SUR,1984,864000000
Suriname,SUR,1988,1161000000
Suriname,SUR,1992,404600000
Suriname,SUR,1996,861372806.2082
Suriname,SUR,2000,947671969.69697
Suriname,SUR,2004,1484092538.40527
Suriname,SUR,2008,3532969034.60838
Suriname,SUR,2012,4980000000
Suriname,SUR,2016,3317421648.09918
Suriname,SUR,2020,2911807496.20227
Slovak Republic,SVK,1992,15699327209.2121
Slovak Republic,SVK,1996,28197790874.5247
Slovak Republic,SVK,2000,29215726004.7765
Slovak Republic,SVK,2004,57215475076.2986
Slovak Republic,SVK,2008,100830060552.902
Slovak Republic,SVK,2012,94724394278.052
Slovak Republic,SVK,2016,90347173228.6356
Slovak Republic,SVK,2020,107732602896.441
Slovenia,SVN,1992,14277261540.7456
Slovenia,SVN,1996,21470699362.6062
Slovenia,SVN,2000,20159190701.6789
Slovenia,SVN,2004,34156553313.4031
Slovenia,SVN,2008,55509332322.3578
Slovenia,SVN,2012,46167053954.3367
Slovenia,SVN,2016,44290685824.0682
Slovenia,SVN,2020,53384760135.1581
Sweden,SWE,1960,15930258332.069
Sweden,SWE,1964,22685750575.2235
Sweden,SWE,1968,31278230633.5785
Sweden,SWE,1972,48883734671.5941
Sweden,SWE,1976,89233541403.6135
Sweden,SWE,1980,141887695763.193
Sweden,SWE,1984,109044297250.901
Sweden,SWE,1988,206688963474.344
Sweden,SWE,1992,283912173666.678
Sweden,SWE,1996,291952430659.111
Sweden,SWE,2000,262905197441.662
Sweden,SWE,2004,384547211147.247
Sweden,SWE,2008,514616528348.834
Sweden,SWE,2012,549742183874.355
Sweden,SWE,2016,514218206628.325
Sweden,SWE,2020,545147614972.141
Eswatini,SWZ,1960,35076845.9692616
Eswatini,SWZ,1964,64980554.0077784
Eswatini,SWZ,1968,79799968.0800128
Eswatini,SWZ,1972,146736479.235097
Eswatini,SWZ,1976,272550068.137517
Eswatini,SWZ,1980,541976852.577057
Eswatini,SWZ,1984,494483408.878468
Eswatini,SWZ,1988,692026454.737872
Eswatini,SWZ,1992,1284759927.54594
Eswatini,SWZ,1996,1602741833.70552
Eswatini,SWZ,2000,1738093840.36607
Eswatini,SWZ,2004,2770082791.50412
Eswatini,SWZ,2008,3294084314.15058
Eswatini,SWZ,2012,4886551483.93374
Eswatini,SWZ,2016,3724180911.37828
Eswatini,SWZ,2020,4120621324.89015
Sint Maarten (Dutch part),SXM,2012,985865921.787709
Sint Maarten (Dutch part),SXM,2016,1427017206.70391
Sint Maarten (Dutch part),SXM,2020,1236428100.55866
Seychelles,SYC,1960,12012024.6246505
Seychelles,SYC,1964,15393031.5557147
Seychelles,SYC,1968,16074027.6473276
Seychelles,SYC,1972,30645122.9204727
Seychelles,SYC,1976,49278981.7550701
Seychelles,SYC,1980,156783829.504298
Seychelles,SYC,1984,160992920.960262
Seychelles,SYC,1988,301985618.085556
Seychelles,SYC,1992,461409398.855893
Seychelles,SYC,1996,535250347.089479
Seychelles,SYC,2000,654212394.27164
Seychelles,SYC,2004,893012218.181818
Seychelles,SYC,2008,979597394.293453
Seychelles,SYC,2012,1089407839.19709
Seychelles,SYC,2016,1568513348.14463
Seychelles,SYC,2020,1382551751.56908
Syrian Arab Republic,SYR,1960,857704413.407821
Syrian Arab Republic,SYR,1964,1339494267.01571
Syrian Arab Republic,SYR,1968,1753746429.62092
Syrian Arab Republic,SYR,1972,3059681697.61273
Syrian Arab Republic,SYR,1976,7633528866.93424
Syrian Arab Republic,SYR,1980,13062420382.1656
Syrian Arab Republic,SYR,1984,17503078174.0039
Syrian Arab Republic,SYR,1988,10577041644.9944
Syrian Arab Republic,SYR,1992,13253565861.1424
Syrian Arab Republic,SYR,1996,13789560878.2435
Syrian Arab Republic,SYR,2000,18937052543.4373
Syrian Arab Republic,SYR,2004,25086950495.0495
Syrian Arab Republic,SYR,2008,52557913568.9549
Syrian Arab Republic,SYR,2012,43190318032.5627
Syrian Arab Republic,SYR,2016,12597854877.4254
Syrian Arab Republic,SYR,2020,12047752036.091
Turks and Caicos Islands,TCA,2004,485598800
Turks and Caicos Islands,TCA,2008,862684000
Turks and Caicos Islands,TCA,2012,727161000
Turks and Caicos Islands,TCA,2016,1032452000
Turks and Caicos Islands,TCA,2020,918387000
Chad,TCD,1960,313582728.147574
Chad,TCD,1964,392247517.728482
Chad,TCD,1968,453980096.208711
Chad,TCD,1972,585427546.798272
Chad,TCD,1976,866044962.016274
Chad,TCD,1980,1033002403.85304
Chad,TCD,1984,919103734.876996
Chad,TCD,1988,1482597297.98821
Chad,TCD,1992,1881847669.69794
Chad,TCD,1996,1607345355.78298
Chad,TCD,2000,1388506771.58756
Chad,TCD,2004,4422855660.82592
Chad,TCD,2008,13385593990.3378
Chad,TCD,2012,17892228569.8861
Chad,TCD,2016,13026289835.7789
Chad,TCD,2020,14932897821.2387
East Asia & Pacific (IDA & IBRD countries),TEA,1960,80803222392.8859
East Asia & Pacific (IDA & IBRD countries),TEA,1964,81101169480.9704
East Asia & Pacific (IDA & IBRD countries),TEA,1968,101476791156.079
East Asia & Pacific (IDA & IBRD countries),TEA,1972,155359237838.582
East Asia & Pacific (IDA & IBRD countries),TEA,1976,252686739157.612
East Asia & Pacific (IDA & IBRD countries),TEA,1980,377549806578.642
East Asia & Pacific (IDA & IBRD countries),TEA,1984,480403927228.946
East Asia & Pacific (IDA & IBRD countries),TEA,1988,575525093193.548
East Asia & Pacific (IDA & IBRD countries),TEA,1992,812130263840.671
East Asia & Pacific (IDA & IBRD countries),TEA,1996,1521373516801.19
East Asia & Pacific (IDA & IBRD countries),TEA,2000,1746603943460.8
East Asia & Pacific (IDA & IBRD countries),TEA,2004,2709162072001.22
East Asia & Pacific (IDA & IBRD countries),TEA,2008,6054653276221.09
East Asia & Pacific (IDA & IBRD countries),TEA,2012,10891972643927.8
East Asia & Pacific (IDA & IBRD countries),TEA,2016,13827143891946.3
East Asia & Pacific (IDA & IBRD countries),TEA,2020,17783399412496.6
Europe & Central Asia (IDA & IBRD countries),TEC,1988,992498822707.342
Europe & Central Asia (IDA & IBRD countries),TEC,1992,929827192809.998
Europe & Central Asia (IDA & IBRD countries),TEC,1996,952507144143.897
Europe & Central Asia (IDA & IBRD countries),TEC,2000,895838467014.279
Europe & Central Asia (IDA & IBRD countries),TEC,2004,1630082032407.5
Europe & Central Asia (IDA & IBRD countries),TEC,2008,3931203232657.33
Europe & Central Asia (IDA & IBRD countries),TEC,2012,4651635953949.63
Europe & Central Asia (IDA & IBRD countries),TEC,2016,3490976596937.19
Europe & Central Asia (IDA & IBRD countries),TEC,2020,3916679848494.7
Togo,TGO,1960,171057069.137772
Togo,TGO,1964,234572186.455851
Togo,TGO,1968,341691567.465593
Togo,TGO,1972,474043921.843537
Togo,TGO,1976,874681611.928369
Togo,TGO,1980,1604836915.96662
Togo,TGO,1984,1014170069.21689
Togo,TGO,1988,1947208354.22555
Togo,TGO,1992,2390796915.91958
Togo,TGO,1996,2069506014.46659
Togo,TGO,2000,2106848752.27753
Togo,TGO,2004,3191561508.69088
Togo,TGO,2008,4578849657.99813
Togo,TGO,2012,5413544658.41535
Togo,TGO,2016,6071170959.12093
Togo,TGO,2020,7400284167.78479
Thailand,THA,1960,2760750860.62197
Thailand,THA,1964,3889129942.30769
Thailand,THA,1968,6081009427.88461
Thailand,THA,1972,8177873151.04224
Thailand,THA,1976,16985208648.2112
Thailand,THA,1980,32353514988.7287
Thailand,THA,1984,41797647775.6238
Thailand,THA,1988,61667253471.3736
Thailand,THA,1992,111452746517.655
Thailand,THA,1996,183035237429.281
Thailand,THA,2000,126392224253.794
Thailand,THA,2004,172895685154.658
Thailand,THA,2008,291382982430.951
Thailand,THA,2012,397558325278.579
Thailand,THA,2016,413366349747.508
Thailand,THA,2020,500461898480.246
Tajikistan,TJK,1992,1908554572.27139
Tajikistan,TJK,1996,1043654822.33503
Tajikistan,TJK,2000,860541842.263697
Tajikistan,TJK,2004,2076176869.41089
Tajikistan,TJK,2008,5161299725.27673
Tajikistan,TJK,2012,7633036903.07634
Tajikistan,TJK,2016,6992416096.89018
Tajikistan,TJK,2020,8133963550.65742
Turkmenistan,TKM,1988,3010982414.24425
Turkmenistan,TKM,1992,3200539816.0601
Turkmenistan,TKM,1996,2378759975.44506
Turkmenistan,TKM,2000,2904663310.9825
Turkmenistan,TKM,2004,6838351088.46688
Turkmenistan,TKM,2008,19271523178.8079
Turkmenistan,TKM,2012,35164210526.3158
Turkmenistan,TKM,2016,36169428571.4286
Turkmenistan,TKM,2020,45818000000
Latin America & the Caribbean (IDA & IBRD countries),TLA,1960,74254828849.7672
Latin America & the Caribbean (IDA & IBRD countries),TLA,1964,104162884838.44
Latin America & the Caribbean (IDA & IBRD countries),TLA,1968,134184398907.997
Latin America & the Caribbean (IDA & IBRD countries),TLA,1972,204032859297.167
Latin America & the Caribbean (IDA & IBRD countries),TLA,1976,410825164275.645
Latin America & the Caribbean (IDA & IBRD countries),TLA,1980,744492380749.447
Latin America & the Caribbean (IDA & IBRD countries),TLA,1984,716056349997.51
Latin America & the Caribbean (IDA & IBRD countries),TLA,1988,840382172988.959
Latin America & the Caribbean (IDA & IBRD countries),TLA,1992,1233363742738.71
Latin America & the Caribbean (IDA & IBRD countries),TLA,1996,2016731441801.02
Latin America & the Caribbean (IDA & IBRD countries),TLA,2000,2214460093284.61
Latin America & the Caribbean (IDA & IBRD countries),TLA,2004,2264876985801.18
Latin America & the Caribbean (IDA & IBRD countries),TLA,2008,4465814841123.63
Latin America & the Caribbean (IDA & IBRD countries),TLA,2012,6007450802813.58
Latin America & the Caribbean (IDA & IBRD countries),TLA,2016,5055941096844.8
Latin America & the Caribbean (IDA & IBRD countries),TLA,2020,4561756343150.42
Timor-Leste,TLS,1992,187891500
Timor-Leste,TLS,1996,306956900
Timor-Leste,TLS,2000,366924300
Timor-Leste,TLS,2004,440772000
Timor-Leste,TLS,2008,648523600
Timor-Leste,TLS,2012,1160555000
Timor-Leste,TLS,2016,1640464600
Timor-Leste,TLS,2020,2162619240.86927
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,1960,21778972838.6763
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,1964,28460826047.0182
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,1968,41567819038.1763
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,1972,66728372393.0136
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,1976,179327380809.814
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,1980,335679627786.219
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,1984,418884127840.344
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,1988,410799887019.65
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,1992,387386092541.325
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,1996,443484188933.381
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2000,573241814243.714
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2004,735137864065.983
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2008,1458839080561.82
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2012,2040682875800.27
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2016,1814143960447.27
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2020,1633681676516.37
Tonga,TON,1976,30036416.9619944
Tonga,TON,1980,53260077.4311091
Tonga,TON,1984,64248354.5414656
Tonga,TON,1988,106657267.367342
Tonga,TON,1992,137066290.550071
Tonga,TON,1996,222100576.345483
Tonga,TON,2000,204848487.806485
Tonga,TON,2004,230678011.42199
Tonga,TON,2008,344438844.333518
Tonga,TON,2012,471122971.305043
Tonga,TON,2016,420828254.541601
Tonga,TON,2020,496856303.949489
South Asia (IDA & IBRD),TSA,1960,43270012739.165
South Asia (IDA & IBRD),TSA,1964,63741466508.7532
South Asia (IDA & IBRD),TSA,1968,63211416560.9717
South Asia (IDA & IBRD),TSA,1972,81426298286.7554
South Asia (IDA & IBRD),TSA,1976,117988534885.073
South Asia (IDA & IBRD),TSA,1980,210608299657.661
South Asia (IDA & IBRD),TSA,1984,239973094448.251
South Asia (IDA & IBRD),TSA,1988,334074870363.848
South Asia (IDA & IBRD),TSA,1992,333546277429.535
South Asia (IDA & IBRD),TSA,1996,458508459742.388
South Asia (IDA & IBRD),TSA,2000,544675445924.648
South Asia (IDA & IBRD),TSA,2004,804159915389.764
South Asia (IDA & IBRD),TSA,2008,1347380565219.4
South Asia (IDA & IBRD),TSA,2012,2057958207007.53
South Asia (IDA & IBRD),TSA,2016,2679313169377.96
South Asia (IDA & IBRD),TSA,2020,3172770463749.49
Sub-Saharan Africa (IDA & IBRD countries),TSS,1960,35997718129.3814
Sub-Saharan Africa (IDA & IBRD countries),TSS,1964,45897301616.0708
Sub-Saharan Africa (IDA & IBRD countries),TSS,1968,58694306054.1146
Sub-Saharan Africa (IDA & IBRD countries),TSS,1972,85738836641.1667
